,type,id,attributes_count,attributes.lineage,attributes.hierarchy.class,attributes.hierarchy.phylum,attributes.hierarchy.order,attributes.hierarchy.kingdom,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
0,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Anaerostipes,24,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Anaerostipes,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Anaerostipes,Bacteria,Anaerostipes,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AAnaerostipes,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,3262.0,40.7037684053,24.0,0.447177194,,
1,organisms,Bacteria:Spirochaetes:Spirochaetes:Spirochaetales:Spirochaetaceae:Treponema,1,Bacteria:Spirochaetes:Spirochaetes:Spirochaetales:Spirochaetaceae:Treponema,Spirochaetes,Spirochaetes,Spirochaetales,Bacteria,Spirochaetaceae,Treponema,Bacteria,Treponema,Spirochaetaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ASpirochaetes%253ASpirochaetes%253ASpirochaetales%253ASpirochaetaceae%253ATreponema,,MGYA00005308,8858.0,99.9887120442,1.0,0.0112879558,1.0,0.0112892301,1.0,0.0112905047,1.0,0.0124781632,1.0,0.0186323831,,
2,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Acidaminobacteraceae:Fusibacter,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Acidaminobacteraceae:Fusibacter,Clostridia,Firmicutes,Clostridiales,Bacteria,Acidaminobacteraceae,Fusibacter,Bacteria,Fusibacter,Acidaminobacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AAcidaminobacteraceae%253AFusibacter,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,3.0,0.0374344896,3.0,0.0558971492,,
3,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Oribacterium,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Oribacterium,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Oribacterium,Bacteria,Oribacterium,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AOribacterium,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,3262.0,40.7037684053,2.0,0.0372647662,,
4,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:SMB53,74,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:SMB53,Clostridia,Firmicutes,Clostridiales,Bacteria,Clostridiaceae,SMB53,Bacteria,SMB53,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253ASMB53,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,165.0,2.0588969304,74.0,1.3787963481,,
5,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:YRC22,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:YRC22,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Paraprevotellaceae,YRC22,Bacteria,YRC22,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253AYRC22,,MGYA00005308,8858.0,99.9887120442,871.0,9.8318094593,871.0,9.8329193949,871.0,9.8340295811,37.0,0.4616920389,1.0,0.0186323831,,
6,organisms,Bacteria:Firmicutes:Bacilli:Turicibacterales:Turicibacteraceae:Turicibacter,136,Bacteria:Firmicutes:Bacilli:Turicibacterales:Turicibacteraceae:Turicibacter,Bacilli,Firmicutes,Turicibacterales,Bacteria,Turicibacteraceae,Turicibacter,Bacteria,Turicibacter,Turicibacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ATuricibacterales%253ATuricibacteraceae%253ATuricibacter,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,336.0,3.793181305,136.0,1.5355086372,136.0,1.6970301972,136.0,2.5340040991,,
7,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae,2,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae,Actinobacteria,Actinobacteria,Bifidobacteriales,Bacteria,Bifidobacteriaceae,,Bacteria,Bifidobacteriaceae,Bifidobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae,,MGYA00005308,8858.0,99.9887120442,128.0,1.4448583362,44.0,0.4967261233,39.0,0.4403296827,39.0,0.4866483654,,,,
8,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Anaerovibrio,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Anaerovibrio,Clostridia,Firmicutes,Clostridiales,Bacteria,Veillonellaceae,Anaerovibrio,Bacteria,Anaerovibrio,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AAnaerovibrio,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,848.0,10.5814824058,3.0,0.0558971492,,
9,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,67,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:gnavus,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Ruminococcus,Bacteria,gnavus,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus%253Agnavus,gnavus,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,3262.0,40.7037684053,310.0,5.7760387554,67.0,4.5057162071
10,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,16,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Succiniclasticum,Clostridia,Firmicutes,Clostridiales,Bacteria,Veillonellaceae,Succiniclasticum,Bacteria,Succiniclasticum,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASucciniclasticum,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,848.0,10.5814824058,16.0,0.2981181293,,
11,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:eggerthii,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:eggerthii,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Bacteroidaceae,Bacteroides,Bacteria,eggerthii,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aeggerthii,eggerthii,MGYA00005308,8858.0,99.9887120442,871.0,9.8318094593,871.0,9.8329193949,871.0,9.8340295811,291.0,3.6311454954,290.0,5.4033910937,1.0,0.0672494956
12,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Corynebacteriaceae:Corynebacterium,Actinobacteria,Actinobacteria,Actinomycetales,Bacteria,Corynebacteriaceae,Corynebacterium,Bacteria,Corynebacterium,Corynebacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253ACorynebacteriaceae%253ACorynebacterium,,MGYA00005308,8858.0,99.9887120442,128.0,1.4448583362,44.0,0.4967261233,5.0,0.0564525234,1.0,0.0124781632,1.0,0.0186323831,,
13,organisms,Bacteria:Synergistetes:Synergistia:Synergistales,1,Bacteria:Synergistetes:Synergistia:Synergistales,Synergistia,Synergistetes,Synergistales,Bacteria,,,Bacteria,Synergistales,Synergistia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ASynergistetes%253ASynergistia%253ASynergistales,,MGYA00005308,8858.0,99.9887120442,1.0,0.0112879558,1.0,0.0112892301,1.0,0.0112905047,,,,,,
14,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,Gammaproteobacteria,Proteobacteria,Enterobacteriales,Bacteria,Enterobacteriaceae,Klebsiella,Bacteria,oxytoca,Klebsiella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella%253Aoxytoca,oxytoca,MGYA00005308,8858.0,99.9887120442,52.0,0.5869736991,24.0,0.2709415218,10.0,0.1129050469,10.0,0.1247816321,1.0,0.0186323831,1.0,0.0672494956
15,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:dispar,Clostridia,Firmicutes,Clostridiales,Bacteria,Veillonellaceae,Veillonella,Bacteria,dispar,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Adispar,dispar,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,848.0,10.5814824058,7.0,0.1304266816,3.0,0.2017484869
16,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Shuttleworthia,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Shuttleworthia,Bacteria,Shuttleworthia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AShuttleworthia,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,3262.0,40.7037684053,29.0,0.5403391094,,
17,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Prevotellaceae,Prevotella,Bacteria,nanceiensis,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Ananceiensis,nanceiensis,MGYA00005308,8858.0,99.9887120442,871.0,9.8318094593,871.0,9.8329193949,871.0,9.8340295811,485.0,6.051909159,495.0,9.2230296255,1.0,0.0672494956
18,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Prevotellaceae,,Bacteria,Prevotellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae,,MGYA00005308,8858.0,99.9887120442,871.0,9.8318094593,871.0,9.8329193949,871.0,9.8340295811,485.0,6.051909159,,,,
19,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,5,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae,Bacilli,Firmicutes,Gemellales,Bacteria,Gemellaceae,,Bacteria,Gemellaceae,Gemellales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,336.0,3.793181305,9.0,0.1016145422,8.0,0.0998253057,,,,
20,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,4,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,Erysipelotrichi,Firmicutes,Erysipelotrichales,Bacteria,Erysipelotrichaceae,Eubacterium,Bacteria,biforme,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Abiforme,biforme,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,94.0,1.061187627,94.0,1.0613074404,94.0,1.1729473422,4.0,0.0745295323,4.0,0.2689979825
21,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,422,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Prevotellaceae,Prevotella,Bacteria,copri,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Acopri,copri,MGYA00005308,8858.0,99.9887120442,871.0,9.8318094593,871.0,9.8329193949,871.0,9.8340295811,485.0,6.051909159,495.0,9.2230296255,422.0,28.3792871553
22,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,3,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,Bacilli,Firmicutes,Gemellales,Bacteria,Gemellaceae,Gemella,Bacteria,Gemella,Gemellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae%253AGemella,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,336.0,3.793181305,9.0,0.1016145422,8.0,0.0998253057,3.0,0.0558971492,,
23,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,607,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Blautia,Bacteria,Blautia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,3262.0,40.7037684053,664.0,12.3719023663,,
24,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,Bacilli,Firmicutes,Bacillales,Bacteria,Bacillaceae,Bacillus,Bacteria,Bacillus,Bacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,336.0,3.793181305,84.0,0.9484023936,48.0,0.5989518343,1.0,0.0186323831,,
25,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,2,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,Bacilli,Firmicutes,Bacillales,Bacteria,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus,Staphylococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253AStaphylococcaceae%253AStaphylococcus,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,336.0,3.793181305,84.0,0.9484023936,2.0,0.0249563264,2.0,0.0372647662,,
26,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Aeromonadales:Aeromonadaceae,1,Bacteria:Proteobacteria:Gammaproteobacteria:Aeromonadales:Aeromonadaceae,Gammaproteobacteria,Proteobacteria,Aeromonadales,Bacteria,Aeromonadaceae,,Bacteria,Aeromonadaceae,Aeromonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAeromonadales%253AAeromonadaceae,,MGYA00005308,8858.0,99.9887120442,52.0,0.5869736991,24.0,0.2709415218,2.0,0.0225810094,1.0,0.0124781632,,,,
27,organisms,Bacteria:WPS-2,1,Bacteria:WPS-2,,WPS-2,,Bacteria,,,Bacteria,WPS-2,Bacteria,phylum,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AWPS-2,,MGYA00005308,8858.0,99.9887120442,1.0,0.0112879558,,,,,,,,,,
28,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales,788,Bacteria:Firmicutes:Clostridia:Clostridiales,Clostridia,Firmicutes,Clostridiales,Bacteria,,,Bacteria,Clostridiales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,,,,,,
29,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,12,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Blautia,Bacteria,obeum,Blautia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia%253Aobeum,obeum,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,3262.0,40.7037684053,664.0,12.3719023663,12.0,0.8069939475
30,organisms,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,1,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,Chloroplast,Cyanobacteria,Streptophyta,Bacteria,,,Bacteria,Streptophyta,Chloroplast,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253AChloroplast%253AStreptophyta,,MGYA00005308,8858.0,99.9887120442,2.0,0.0225759115,1.0,0.0112892301,1.0,0.0112905047,,,,,,
31,organisms,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,5,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,Alphaproteobacteria,Proteobacteria,Rhodospirillales,Bacteria,Acetobacteraceae,,Bacteria,Acetobacteraceae,Rhodospirillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AAlphaproteobacteria%253ARhodospirillales%253AAcetobacteraceae,,MGYA00005308,8858.0,99.9887120442,52.0,0.5869736991,6.0,0.0677353804,5.0,0.0564525234,5.0,0.0623908161,,,,
32,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,Clostridia,Firmicutes,Clostridiales,Bacteria,Veillonellaceae,Veillonella,Bacteria,parvula,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Aparvula,parvula,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,848.0,10.5814824058,7.0,0.1304266816,4.0,0.2689979825
33,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,10,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,Clostridia,Firmicutes,Clostridiales,Bacteria,Ruminococcaceae,Ruminococcus,Bacteria,bromii,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Abromii,bromii,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,2231.0,27.8387821313,310.0,5.7760387554,10.0,0.6724949563
34,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,23,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,Clostridia,Firmicutes,Clostridiales,Bacteria,Peptostreptococcaceae,,Bacteria,Peptostreptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,27.0,0.3369104068,,,,
35,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Caloramator,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Caloramator,Clostridia,Firmicutes,Clostridiales,Bacteria,Clostridiaceae,Caloramator,Bacteria,Caloramator,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253ACaloramator,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,165.0,2.0588969304,1.0,0.0186323831,,
36,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae,Actinobacteria,Actinobacteria,Actinomycetales,Bacteria,Micrococcaceae,,Bacteria,Micrococcaceae,Actinomycetales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrococcaceae,,MGYA00005308,8858.0,99.9887120442,128.0,1.4448583362,44.0,0.4967261233,5.0,0.0564525234,1.0,0.0124781632,,,,
37,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,357,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Clostridia,Firmicutes,Clostridiales,Bacteria,Veillonellaceae,Dialister,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,,MGYA00005308,8858.0,99.9887120442,7793.0,87.9670391692,7363.0,83.1226010386,7358.0,83.0755334763,848.0,10.5814824058,357.0,6.6517607602,,
